City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Cedral,MX,2022-04-19 23:02:48,23.8,-100.7333,79.38,34,0,18.21
288,Dunedin,NZ,2022-04-19 23:02:48,-45.8742,170.5036,57.79,76,99,5.01
289,Poum,NC,2022-04-19 23:02:49,-20.2333,164.0167,77.99,80,12,5.01
290,Wucheng,CN,2022-04-19 23:02:49,29.6008,118.175,58.91,77,51,1.54
291,Gotsu,JP,2022-04-19 23:02:49,35.0,132.2167,62.37,41,0,4.56
292,Zhigansk,RU,2022-04-19 23:02:50,66.7697,123.3711,23.72,90,98,9.93
293,Cap-Aux-Meules,CA,2022-04-19 23:02:50,47.3821,-61.8597,37.11,88,100,38.16
294,Tiksi,RU,2022-04-19 23:02:50,71.6872,128.8694,4.8,100,100,5.48
295,Garowe,SO,2022-04-19 23:02:51,8.4054,48.4845,74.93,74,2,11.23
296,Hasaki,JP,2022-04-19 23:02:51,35.7333,140.8333,54.0,61,95,11.9
297,Mana,GF,2022-04-19 23:02:51,5.6592,-53.7767,77.63,89,100,10.04
298,Shenjiamen,CN,2022-04-19 23:02:51,29.9576,122.298,57.79,74,13,8.75
299,Killybegs,IE,2022-04-19 23:02:52,54.6333,-8.45,44.49,81,9,2.62
300,Coahuayana,MX,2022-04-19 23:02:52,18.7333,-103.6833,85.17,52,2,6.6
301,Yuzhno-Kurilsk,RU,2022-04-19 23:02:52,44.0306,145.8556,41.74,74,0,12.37
302,Suntar,RU,2022-04-19 23:02:53,62.1444,117.6319,20.64,83,100,8.48
303,Bakchar,RU,2022-04-19 23:02:53,57.0186,82.0711,31.37,84,97,5.17
304,Yenagoa,NG,2022-04-19 23:02:53,4.9247,6.2642,75.67,87,100,3.11
305,Hobyo,SO,2022-04-19 23:02:54,5.3505,48.5268,82.36,69,40,11.54
306,Tahoua,NE,2022-04-19 23:02:54,14.8888,5.2692,88.41,15,80,6.22
307,Channel-Port Aux Basques,CA,2022-04-19 23:02:55,47.5702,-59.1367,35.69,88,100,34.78
308,Cape Town,ZA,2022-04-19 23:02:29,-33.9258,18.4232,68.92,51,43,5.01
309,Porbandar,IN,2022-04-19 23:02:55,21.6422,69.6093,79.2,83,25,14.25
310,Tianpeng,CN,2022-04-19 23:02:55,30.9866,103.9393,52.32,68,0,3.24
311,Luderitz,NA,2022-04-19 23:02:56,-26.6481,15.1594,75.92,34,1,5.7
312,Yuncheng,CN,2022-04-19 23:00:35,35.0231,110.9928,56.68,44,64,2.68
313,Inongo,CD,2022-04-19 23:02:56,-1.95,18.2667,72.45,93,100,3.31
314,Onega,RU,2022-04-19 23:02:56,63.9061,38.1404,34.39,99,99,4.09
315,Kieta,PG,2022-04-19 23:02:57,-6.2167,155.6333,84.09,71,92,4.72
316,Joao Alfredo,BR,2022-04-19 23:02:57,-7.8558,-35.5883,72.25,92,79,6.29
317,Ellwangen,DE,2022-04-19 23:02:57,48.9616,10.1317,42.46,80,3,5.84
318,Odweyne,SO,2022-04-19 23:02:58,9.4092,45.064,78.69,43,68,7.31
319,Adrar,MR,2022-04-19 23:02:58,20.5022,-10.0711,80.74,11,21,10.16
320,Ishinomaki,JP,2022-04-19 23:01:17,38.4167,141.3,49.5,56,0,8.39
321,Yar-Sale,RU,2022-04-19 23:03:59,66.8333,70.8333,26.82,92,100,10.36
322,Formosa Do Rio Preto,BR,2022-04-19 23:03:59,-11.0483,-45.1931,74.35,75,82,2.93
323,Amapa,BR,2022-04-19 23:03:59,1.0,-52.0,73.9,98,100,2.66
324,Byron Bay,AU,2022-04-19 23:00:33,-28.65,153.6167,74.71,72,11,5.41
325,Felipe Carrillo Puerto,MX,2022-04-19 23:04:00,19.5833,-88.05,85.33,50,1,8.57
326,Buchanan,LR,2022-04-19 23:04:00,5.8808,-10.0467,80.82,86,99,6.33
327,Warren,US,2022-04-19 23:03:21,39.4334,-84.1666,50.18,49,75,17.27
328,Salalah,OM,2022-04-19 23:04:00,17.0151,54.0924,80.69,78,40,2.3
329,Nuuk,GL,2022-04-19 23:04:01,64.1835,-51.7216,14.61,79,40,17.27
330,Buala,SB,2022-04-19 23:04:01,-8.145,159.5921,84.13,74,41,7.14
331,Manaus,BR,2022-04-19 23:00:23,-3.1019,-60.025,77.68,89,100,1.12
332,Ambon,ID,2022-04-19 23:04:01,-3.6954,128.1814,80.74,89,20,8.05
333,San Jose,US,2022-04-19 23:01:59,37.3394,-121.895,68.9,48,40,16.11
334,Bubaque,GW,2022-04-19 23:04:02,11.2833,-15.8333,76.15,76,25,13.87
335,Torbay,CA,2022-04-19 23:04:02,47.6666,-52.7314,30.27,81,86,4.0
336,Biltine,TD,2022-04-19 23:04:02,14.5333,20.9167,90.55,19,89,10.42
337,Del Rio,US,2022-04-19 23:04:03,29.3627,-100.8968,70.2,83,100,21.85
338,Inhambane,MZ,2022-04-19 23:04:03,-23.865,35.3833,72.88,89,100,11.21
339,Sangar,RU,2022-04-19 23:04:03,63.9242,127.4739,22.35,93,100,4.05
340,Itoman,JP,2022-04-19 23:04:04,26.1247,127.6694,72.37,62,40,6.91
341,Zyryanka,RU,2022-04-19 23:04:04,65.75,150.85,20.89,81,13,12.77
342,Coihaique,CL,2022-04-19 23:04:04,-45.5752,-72.0662,45.21,76,75,3.44
343,Tuatapere,NZ,2022-04-19 23:04:05,-46.1333,167.6833,59.92,66,100,6.13
344,General Cepeda,MX,2022-04-19 23:01:34,25.3833,-101.45,80.08,36,9,12.46
345,Hauterive,FR,2022-04-19 23:04:05,46.0901,3.4459,54.36,97,98,0.85
346,Ponta Do Sol,PT,2022-04-19 23:04:05,32.6667,-17.1,61.72,64,7,12.75
347,Westport,US,2022-04-19 23:01:23,41.1415,-73.3579,49.82,49,64,8.01
348,Aksarka,RU,2022-04-19 23:04:06,66.5606,67.7975,29.19,94,98,12.55
349,Abu Dhabi,AE,2022-04-19 23:00:22,24.4667,54.3667,74.97,72,3,2.1
350,Innisfail,AU,2022-04-19 22:59:30,-17.5333,146.0333,76.78,82,94,4.59
351,Guanagazapa,GT,2022-04-19 23:04:06,14.2253,-90.6433,92.26,57,44,6.2
352,Husavik,IS,2022-04-19 23:04:07,66.0449,-17.3389,31.14,93,74,4.52
353,Bafoulabe,ML,2022-04-19 23:04:07,13.8065,-10.8321,92.79,11,16,5.77
354,Sao Filipe,CV,2022-04-19 23:04:07,14.8961,-24.4956,71.06,82,65,7.58
355,Saint-Joseph,RE,2022-04-19 23:04:08,-21.3667,55.6167,77.38,81,53,2.01
356,Necochea,AR,2022-04-19 23:04:08,-38.5473,-58.7368,63.39,68,45,8.3
357,Kutum,SD,2022-04-19 23:04:08,14.2,24.6667,80.83,14,75,11.83
358,Dumalag,PH,2022-04-19 23:04:09,11.308,122.6236,78.35,86,29,2.77
359,Basoko,CD,2022-04-19 23:04:09,1.2391,23.616,71.4,96,96,6.73
360,Leshukonskoye,RU,2022-04-19 23:04:09,64.8989,45.7622,33.94,99,100,6.71
361,Ust-Maya,RU,2022-04-19 23:04:10,60.4167,134.5333,28.9,90,94,2.01
362,Kikwit,CD,2022-04-19 23:04:10,-5.041,18.8162,71.73,97,99,1.43
363,Klaksvik,FO,2022-04-19 23:04:10,62.2266,-6.589,43.72,75,9,11.18
364,Dovers,VC,2022-04-19 23:04:11,12.8833,-61.1833,79.2,77,94,19.98
365,Cap Malheureux,MU,2022-04-19 23:04:11,-19.9842,57.6142,79.47,87,100,5.01
366,Yinchuan,CN,2022-04-19 23:04:11,38.4681,106.2731,50.92,22,1,11.9
367,Kambove,CD,2022-04-19 23:04:12,-10.8764,26.5969,60.19,97,8,3.4
368,Namatanai,PG,2022-04-19 23:04:12,-3.6667,152.4333,84.47,68,45,7.27
369,Mackay,AU,2022-04-19 23:05:12,-21.15,149.2,79.68,67,99,8.93
370,Fort Nelson,CA,2022-04-19 23:05:13,58.8053,-122.7002,30.96,72,100,1.5
371,Qaqortoq,GL,2022-04-19 23:05:13,60.7167,-46.0333,27.64,41,1,40.87
372,Stornoway,GB,2022-04-19 23:05:13,58.2093,-6.3865,41.94,96,20,1.14
373,Trairi,BR,2022-04-19 23:04:06,-3.2778,-39.2689,77.67,85,100,5.35
374,Manokwari,ID,2022-04-19 23:05:14,-0.8667,134.0833,81.57,73,88,0.31
375,Itaituba,BR,2022-04-19 23:05:14,-4.2761,-55.9836,75.43,97,96,1.72
376,Iracoubo,GF,2022-04-19 23:01:15,5.4802,-53.2011,77.23,90,100,10.18
377,Lamu,KE,2022-04-19 23:05:14,-2.2717,40.902,82.29,79,98,14.36
378,Na Wa,TH,2022-04-19 23:05:15,17.4897,104.1006,69.33,73,95,4.59
379,Ambilobe,MG,2022-04-19 23:05:15,-13.2,49.05,73.26,95,6,1.95
380,Sabang,ID,2022-04-19 23:05:16,5.8933,95.3214,82.96,74,100,12.21
381,Port Blair,IN,2022-04-19 23:03:32,11.6667,92.75,82.44,73,100,5.12
382,Parabel,RU,2022-04-19 23:05:16,58.6978,81.4825,29.68,93,81,6.08
383,Wattegama,LK,2022-04-19 23:05:16,6.7989,81.4808,75.33,91,96,1.81
384,Acarau,BR,2022-04-19 23:01:09,-2.8856,-40.12,78.82,85,99,9.57
385,Hofn,IS,2022-04-19 23:05:17,64.2539,-15.2082,43.7,85,11,5.95
386,Jalu,LY,2022-04-19 23:05:17,29.0331,21.5482,60.03,51,3,8.79
387,Batagay-Alyta,RU,2022-04-19 23:05:17,67.8006,130.4114,20.52,90,100,0.49
388,Anloga,GH,2022-04-19 23:05:18,5.7947,0.8973,82.36,77,100,3.09
389,Celldomolk,HU,2022-04-19 23:05:18,47.2571,17.1503,42.66,93,100,6.89
390,Eyemouth,GB,2022-04-19 23:00:58,55.8713,-2.0901,42.24,81,100,3.53
391,Neiafu,TO,2022-04-19 23:01:15,-18.65,-173.9833,82.27,75,87,12.95
392,Muriwai Beach,NZ,2022-04-19 23:03:32,-36.8167,174.45,71.35,87,88,15.1
393,Halifax,CA,2022-04-19 23:01:49,44.6453,-63.5724,45.68,96,100,18.01
394,Komsomolskiy,UZ,2022-04-19 23:05:19,40.4272,71.7189,63.32,82,75,4.61
395,Quatre Cocos,MU,2022-04-19 23:05:19,-20.2078,57.7625,79.09,85,97,7.85
396,Nichinan,JP,2022-04-19 23:05:20,31.6,131.3667,63.52,60,100,5.26
397,Nagato,JP,2022-04-19 23:05:20,34.3833,131.2,61.52,47,0,5.06
398,Alibag,IN,2022-04-19 23:05:20,18.6411,72.8792,82.47,75,83,4.12
399,Hami,CN,2022-04-19 23:05:21,42.8,93.45,60.94,21,100,7.09
400,Bonavista,CA,2022-04-19 23:05:21,48.6499,-53.1147,29.12,73,100,17.02
401,Vila Velha,BR,2022-04-19 23:05:21,-20.3297,-40.2925,76.95,78,75,6.91
402,Deputatskiy,RU,2022-04-19 23:05:22,69.3,139.9,10.09,92,98,2.66
403,Daru,PG,2022-04-19 23:05:22,-9.0763,143.2092,81.19,82,56,2.44
404,San Policarpo,PH,2022-04-19 23:05:22,12.1791,125.5072,80.92,84,81,7.78
405,Bani,DO,2022-04-19 23:05:07,18.2833,-70.3333,80.04,76,15,6.82
406,Russell,US,2022-04-19 23:05:23,32.3502,-85.1999,67.96,35,0,3.44
407,Araguacu,BR,2022-04-19 23:05:23,-12.9306,-49.8264,78.15,72,100,2.37
408,Bendigo,AU,2022-04-19 23:05:23,-36.7667,144.2833,55.85,73,3,1.01
409,Tazmalt,DZ,2022-04-19 23:05:24,36.3868,4.3989,63.27,56,63,3.42
410,Saint-Augustin,CA,2022-04-19 23:05:24,51.226,-58.6502,28.54,84,100,17.76
411,Constitucion,CL,2022-04-19 23:00:56,-35.3333,-72.4167,56.82,90,100,2.82
412,Nanortalik,GL,2022-04-19 23:05:24,60.1432,-45.2371,25.54,59,2,29.82
413,Arrifes,PT,2022-04-19 23:06:25,37.7667,-25.7,59.23,63,40,6.91
414,Chernyshevskiy,RU,2022-04-19 23:06:25,63.0128,112.4714,11.3,87,94,3.4
415,Grand Gaube,MU,2022-04-19 23:06:25,-20.0064,57.6608,79.38,87,100,5.01
416,Lososina,RU,2022-04-19 23:06:26,48.9975,140.3106,45.46,78,100,7.52
417,Vrangel,RU,2022-04-19 23:06:26,42.7297,133.0839,46.35,86,0,6.02
418,Ossora,RU,2022-04-19 23:06:26,59.2353,163.0719,26.38,82,83,1.16
419,Mount Isa,AU,2022-04-19 23:06:27,-20.7333,139.5,73.17,25,61,13.8
420,Xixiang,CN,2022-04-19 23:06:27,35.1628,112.865,61.2,39,82,2.57
421,Tacuati,PY,2022-04-19 23:06:27,-23.45,-56.5833,71.01,58,0,3.71
422,Kavieng,PG,2022-04-19 23:06:28,-2.5744,150.7967,84.51,67,94,12.3
423,Wanaka,NZ,2022-04-19 23:06:28,-44.7,169.15,53.11,82,100,3.51
424,Provideniya,RU,2022-04-19 23:06:28,64.3833,-173.3,33.91,64,0,11.18
425,Newport,GB,2022-04-19 23:03:25,51.5877,-2.9984,52.45,75,100,11.1
426,Velenje,SI,2022-04-19 23:06:29,46.3592,15.1103,38.75,95,100,0.63
427,Mitsamiouli,KM,2022-04-19 23:06:29,-11.3847,43.2844,81.09,73,91,7.34
428,Jalalpur Jattan,PK,2022-04-19 23:06:29,32.6374,74.2183,75.07,57,44,0.0
429,Korsakov,RU,2022-04-19 23:06:30,46.6328,142.7813,44.44,72,71,18.7
430,Maceio,BR,2022-04-19 23:02:34,-9.6658,-35.7353,76.44,83,75,10.36
431,San Andres,CO,2022-04-19 23:06:30,12.5847,-81.7006,84.22,70,75,9.22
432,Carnarvon,AU,2022-04-19 23:06:30,-24.8667,113.6333,74.53,61,24,13.27
433,Ulladulla,AU,2022-04-19 23:06:31,-35.35,150.4667,61.77,71,74,3.4
434,Ballina,AU,2022-04-19 23:06:31,-28.8667,153.5667,75.78,86,8,9.42
435,La Palma,US,2022-04-19 23:06:31,33.8464,-118.0467,79.18,54,0,16.11
436,Padang,ID,2022-04-19 23:06:26,-0.9492,100.3543,76.96,88,100,4.16
437,Verkhnyaya Inta,RU,2022-04-19 23:06:32,65.9811,60.3094,28.11,94,100,15.99
438,Paramonga,PE,2022-04-19 23:06:32,-10.6667,-77.8333,67.86,83,76,8.86
439,Dalvik,IS,2022-04-19 23:06:32,65.9702,-18.5286,31.93,92,84,2.91
440,Camana,PE,2022-04-19 23:06:33,-16.6228,-72.7111,68.5,80,90,5.32
441,Barsovo,RU,2022-04-19 23:06:33,61.1667,73.1667,35.73,98,100,7.78
442,Wewak,PG,2022-04-19 23:06:33,-3.5534,143.6268,81.07,82,88,5.3
443,Santa Rosa,PH,2022-04-19 23:06:34,14.3122,121.1114,81.1,72,10,8.99
444,Beringovskiy,RU,2022-04-19 23:06:34,63.05,179.3167,30.92,99,100,4.68
445,Tuktoyaktuk,CA,2022-04-19 23:06:34,69.4541,-133.0374,19.76,85,16,3.89
446,Wanning,CN,2022-04-19 23:06:35,18.8003,110.3967,73.0,88,100,7.34
447,Isangel,VU,2022-04-19 23:06:35,-19.55,169.2667,82.94,72,7,9.13
448,North Bend,US,2022-04-19 23:05:09,43.4065,-124.2243,56.91,85,75,13.8
449,Bud,US,2022-04-19 23:06:35,39.447,-86.1758,52.68,47,36,8.5
450,Geraldton,AU,2022-04-19 23:06:36,-28.7667,114.6,64.81,45,22,13.8
451,Dongfeng,CN,2022-04-19 23:06:36,42.6403,125.5118,58.23,39,1,20.94
452,Fayaoue,NC,2022-04-19 23:06:36,-20.65,166.5333,79.16,77,24,13.47
453,Benjamin Constant,BR,2022-04-19 23:06:37,-4.3831,-70.0311,80.73,78,40,3.44
454,Minas De Barroteran,MX,2022-04-19 23:06:37,27.6333,-101.2833,82.29,51,100,16.2
455,Maragogi,BR,2022-04-19 23:06:37,-9.0122,-35.2225,77.81,86,77,7.81
456,Dalbandin,PK,2022-04-19 23:06:38,28.8947,64.4101,70.29,20,13,9.86
457,Karratha,AU,2022-04-19 23:06:38,-20.7377,116.8463,79.11,47,13,5.77
458,Linhares,BR,2022-04-19 23:06:38,-19.3911,-40.0722,69.01,93,3,3.78
459,Sao Felix Do Xingu,BR,2022-04-19 23:06:38,-6.6447,-51.995,73.94,97,100,1.01
460,Ahuimanu,US,2022-04-19 23:07:39,21.4447,-157.8378,80.31,73,40,23.02
461,Villa Carlos Paz,AR,2022-04-19 23:04:00,-31.4241,-64.4978,68.4,66,78,11.99
462,Port Lincoln,AU,2022-04-19 23:07:39,-34.7333,135.8667,62.89,74,35,9.66
463,Tamiahua,MX,2022-04-19 23:07:39,21.2667,-97.45,80.98,68,29,14.56
464,Khor,RU,2022-04-19 23:07:40,47.8861,134.9464,58.33,41,77,14.25
465,Mareeba,AU,2022-04-19 23:07:40,-17.0,145.4333,77.67,80,60,4.74
466,Huambo,AO,2022-04-19 23:07:41,-12.7761,15.7392,58.75,97,90,2.71
467,Sechura,PE,2022-04-19 23:07:41,-5.5569,-80.8222,75.69,61,89,18.88
468,Baykit,RU,2022-04-19 23:07:41,61.67,96.37,12.18,97,94,4.68
469,Bilibino,RU,2022-04-19 23:07:42,68.0546,166.4372,19.35,80,61,2.59
470,Hervey Bay,AU,2022-04-19 23:07:42,-25.2986,152.8535,80.02,74,0,5.99
471,Ewa Beach,US,2022-04-19 23:07:42,21.3156,-158.0072,80.55,64,40,23.02
472,Pitimbu,BR,2022-04-19 23:07:43,-7.4706,-34.8086,79.39,79,65,7.36
473,Soe,ID,2022-04-19 23:07:43,-9.8607,124.284,69.01,76,89,3.24
474,Broken Hill,AU,2022-04-19 23:03:04,-31.95,141.4333,56.14,60,0,5.44
475,Madimba,TZ,2022-04-19 23:07:43,-10.4,40.3333,75.94,92,96,8.88
476,Kabare,CD,2022-04-19 23:07:44,-2.4683,28.8242,62.51,98,100,1.74
477,Urumqi,CN,2022-04-19 23:07:44,43.801,87.6005,56.35,38,42,2.24
478,Kuna,US,2022-04-19 23:07:44,43.4918,-116.4201,57.56,36,40,4.61
479,Praia,CV,2022-04-19 23:07:45,14.9215,-23.5087,72.14,73,20,14.97
480,Boke,GN,2022-04-19 23:07:45,10.9409,-14.2967,77.38,69,31,6.11
481,Port Hardy,CA,2022-04-19 23:07:45,50.6996,-127.4199,48.97,58,89,7.09
482,Dingle,PH,2022-04-19 23:07:46,10.9995,122.6711,78.4,84,57,7.99
483,Mata,PT,2022-04-19 23:07:46,40.683,-7.4592,47.61,70,31,15.17
484,Kawalu,ID,2022-04-19 23:07:46,-7.3817,108.2082,72.21,91,100,1.66
485,Mocuba,MZ,2022-04-19 23:07:47,-16.8392,36.9856,67.15,98,24,4.94
486,Puro,PH,2022-04-19 23:07:47,12.4841,123.3827,80.06,76,9,7.74
487,Doume,CM,2022-04-19 23:07:47,4.2333,13.45,71.19,93,100,1.86
488,Valparaiso,CL,2022-04-19 23:05:21,-33.0393,-71.6273,56.84,83,75,5.75
489,Road Town,VG,2022-04-19 23:07:48,18.4167,-64.6167,78.89,73,40,10.36
490,Nemuro,JP,2022-04-19 23:07:48,43.3236,145.575,41.29,77,0,12.73
491,Usinsk,RU,2022-04-19 23:07:48,65.9939,57.5281,27.0,87,100,17.09
492,Minnedosa,CA,2022-04-19 23:07:49,50.2453,-99.8436,28.67,92,100,17.02
493,Hvolsvollur,IS,2022-04-19 23:07:49,63.7533,-20.2243,41.9,72,100,8.23
494,High Level,CA,2022-04-19 23:05:20,58.5169,-117.136,31.21,67,100,6.98
495,Chudniv,UA,2022-04-19 23:07:50,50.052,28.1175,32.5,83,15,7.27
496,Shingu,JP,2022-04-19 23:07:50,33.7333,135.9833,63.84,50,95,4.12
497,Najran,SA,2022-04-19 23:07:50,17.4924,44.1277,72.01,22,5,2.71
498,Omboue,GA,2022-04-19 23:07:51,-1.5746,9.2618,77.05,92,100,6.42
499,Ucluelet,CA,2022-04-19 23:07:51,48.9329,-125.5528,50.09,78,23,3.0
500,Alta Floresta,BR,2022-04-19 23:07:51,-9.8756,-56.0861,73.67,92,88,2.77
501,Ukiah,US,2022-04-19 23:07:52,39.1502,-123.2078,62.17,60,75,3.44
502,Zaranj,AF,2022-04-19 23:07:52,30.9667,61.8833,69.49,21,0,5.7
503,Tungor,RU,2022-04-19 23:07:52,53.3808,142.9564,35.98,91,99,6.42
504,Aklavik,CA,2022-04-19 23:05:48,68.2191,-135.0107,24.75,76,25,4.85
505,Jiaojiang,CN,2022-04-19 23:05:17,28.6803,121.4428,59.0,74,93,2.19
506,Rawson,AR,2022-04-19 23:07:53,-43.3002,-65.1023,62.53,43,82,3.47
507,Ryotsu,JP,2022-04-19 23:08:53,38.0833,138.4333,53.2,48,0,3.87
508,Sibolga,ID,2022-04-19 23:08:53,1.7427,98.7792,75.9,89,100,3.51
509,Emerald,AU,2022-04-19 23:08:54,-23.5333,148.1667,75.34,70,1,6.4
510,Gibara,CU,2022-04-19 23:08:54,21.1097,-76.1317,70.92,82,33,7.34
511,Nueva Imperial,CL,2022-04-19 23:08:55,-38.7333,-72.95,52.45,95,100,1.19
512,Nobeoka,JP,2022-04-19 23:08:55,32.5833,131.6667,63.07,52,6,2.01
513,Pisco,PE,2022-04-19 23:08:55,-13.7,-76.2167,66.25,82,0,17.27
514,Ruthin,GB,2022-04-19 23:08:56,53.1137,-3.3178,48.25,90,87,2.73
515,Fram,PY,2022-04-19 23:08:56,-26.9833,-55.8833,73.99,83,1,4.25
516,Vanimo,PG,2022-04-19 23:08:56,-2.6741,141.3028,80.47,84,100,4.81
517,Tigil,RU,2022-04-19 23:08:57,57.8,158.6667,23.59,87,50,3.65
518,Los Llanos De Aridane,ES,2022-04-19 23:08:57,28.6585,-17.9182,62.35,71,100,21.0
519,Cuenca,EC,2022-04-19 23:08:57,-2.8833,-78.9833,57.33,100,75,5.75
520,Gamboma,CG,2022-04-19 23:08:57,-1.8764,15.8644,73.89,93,100,4.43
521,Brae,GB,2022-04-19 23:08:58,60.3964,-1.353,44.91,87,5,4.56
522,Alyangula,AU,2022-04-19 23:08:58,-13.8483,136.4192,82.9,73,54,12.68
523,Rio Grande,BR,2022-04-19 23:08:58,-32.035,-52.0986,66.63,85,0,11.72
524,Nador,MA,2022-04-19 23:08:59,35.174,-2.9287,61.05,67,0,18.41
525,Barcelos,PT,2022-04-19 23:07:50,41.5388,-8.6151,49.84,71,5,12.48
526,Cidreira,BR,2022-04-19 23:05:32,-30.1811,-50.2056,68.11,82,0,9.73
527,Maroantsetra,MG,2022-04-19 23:08:59,-15.4333,49.7333,76.8,89,90,5.95
528,Xinqing,CN,2022-04-19 23:09:00,48.2333,129.5,59.47,30,78,9.82
529,Mecca,SA,2022-04-19 23:07:29,21.4267,39.8261,82.76,37,44,4.54
530,Papara,BR,2022-04-19 23:09:00,-3.9839,-38.7273,81.68,95,95,1.77
531,Jishou,CN,2022-04-19 23:09:01,28.3167,109.7167,61.03,82,99,0.56
532,Fukue,JP,2022-04-19 23:09:01,32.6881,128.8419,63.52,53,8,5.79
533,Shelburne,CA,2022-04-19 23:08:56,44.0787,-80.2041,33.12,99,100,21.03
534,Hualmay,PE,2022-04-19 23:09:01,-11.0964,-77.6139,68.16,82,61,9.98
535,Pangnirtung,CA,2022-04-19 23:09:02,66.1451,-65.7125,1.33,81,84,6.04
536,Codrington,AU,2022-04-19 23:09:02,-38.2667,141.9667,58.87,79,53,8.43
537,Aktanysh,RU,2022-04-19 23:09:03,55.7216,54.0829,39.87,98,100,6.73
538,Letlhakane,BW,2022-04-19 23:09:03,-21.4167,25.5833,60.78,67,0,13.29
539,Mayumba,GA,2022-04-19 23:09:03,-3.432,10.6554,75.96,93,100,8.7
540,Misratah,LY,2022-04-19 23:09:04,32.3754,15.0925,60.46,64,0,12.88
541,Sabla,NG,2022-04-19 23:09:04,12.7525,4.7077,88.65,29,99,5.17
542,Casablanca,MA,2022-04-19 23:09:04,33.5928,-7.6192,61.02,63,30,11.01
543,Mae Hong Son,TH,2022-04-19 23:09:05,19.3003,97.9685,69.67,93,11,1.52
544,Kualakapuas,ID,2022-04-19 23:09:05,-3.0091,114.3876,74.12,99,100,1.52
545,Pointe-Noire,CG,2022-04-19 23:09:05,-4.7761,11.8635,74.52,91,100,3.33
546,Hay River,CA,2022-04-19 23:09:06,60.8156,-115.7999,27.77,66,52,5.86
547,Lahaina,US,2022-04-19 23:04:39,20.8783,-156.6825,82.4,84,9,9.69
548,Mildura,AU,2022-04-19 23:09:06,-34.2,142.15,54.07,90,0,9.71
549,Mityana,UG,2022-04-19 23:09:06,0.4175,32.0228,63.68,99,99,1.59
550,Santa Cecilia,BR,2022-04-19 23:10:07,-26.9608,-50.4269,52.9,90,35,1.05
551,Borba,BR,2022-04-19 23:10:07,-4.3878,-59.5939,75.54,95,100,1.5
552,La Tuque,CA,2022-04-19 23:10:08,47.4334,-72.7824,35.26,99,100,6.33
553,Kuytun,RU,2022-04-19 23:10:08,54.3419,101.5036,30.16,70,93,10.74
554,Batabano,CU,2022-04-19 23:10:08,22.7164,-82.2881,81.21,51,3,18.77
555,Shubarshi,KZ,2022-04-19 23:10:09,48.5872,57.1869,55.76,48,34,7.9
556,Erenhot,CN,2022-04-19 23:05:21,43.6475,111.9767,54.09,19,47,25.81
557,Arlit,NE,2022-04-19 23:10:09,18.7369,7.3853,82.0,13,1,6.8
558,Raudeberg,NO,2022-04-19 23:10:09,61.9875,5.1352,43.47,82,57,7.72
559,Ramona,US,2022-04-19 23:10:10,33.0417,-116.8681,73.17,56,0,14.97
560,Kapit,MY,2022-04-19 23:10:10,2.0167,112.9333,72.34,100,98,1.61
561,Caravelas,BR,2022-04-19 23:10:10,-17.7125,-39.2481,74.79,71,8,6.51
562,Hambantota,LK,2022-04-19 23:10:11,6.1241,81.1185,79.14,85,99,7.9
563,Kupang,ID,2022-04-19 23:10:11,-10.1667,123.5833,77.81,80,94,4.45
564,Makokou,GA,2022-04-19 23:10:11,0.5738,12.8642,70.39,98,100,2.91
565,Noumea,NC,2022-04-19 23:10:12,-22.2763,166.4572,82.38,99,0,5.79
566,Sao Gabriel Da Cachoeira,BR,2022-04-19 23:10:12,-0.1303,-67.0892,73.87,98,100,2.84
567,Bac Lieu,VN,2022-04-19 23:10:13,9.285,105.7244,82.53,74,80,16.13
568,Linxia,CN,2022-04-19 23:10:13,35.6003,103.2064,39.15,33,0,3.98
569,Khasan,RU,2022-04-19 23:10:13,42.4308,130.6434,46.67,80,1,3.8
570,Moorhead,US,2022-04-19 23:10:14,46.8739,-96.7676,37.98,66,100,24.16
571,Mastic Beach,US,2022-04-19 23:10:14,40.7668,-72.8521,50.2,45,0,18.01
572,Soyo,AO,2022-04-19 23:10:14,-6.1349,12.3689,74.91,93,100,9.8
573,Caraballeda,VE,2022-04-19 23:10:15,10.6112,-66.8522,84.27,82,40,2.3
574,Puerto Escondido,MX,2022-04-19 23:10:15,15.85,-97.0667,85.03,70,40,9.22
575,Orasje,BA,2022-04-19 23:10:15,45.0356,18.6933,44.58,94,100,1.9
576,Hare Bay,CA,2022-04-19 23:10:16,48.8499,-54.0148,31.19,72,100,11.43
577,Saint-Pierre,RE,2022-04-19 23:10:16,-21.3393,55.4781,78.48,81,75,5.75
578,Aswan,EG,2022-04-19 23:10:16,24.0934,32.907,76.06,22,0,18.86
579,Porto Novo,BJ,2022-04-19 23:10:17,6.4965,2.6036,80.55,81,100,4.54
580,Idenao,CM,2022-04-19 23:10:17,4.2475,9.0047,77.11,89,99,1.14
581,Genhe,CN,2022-04-19 23:10:18,50.7833,121.5167,46.13,80,100,4.61
582,Oranjemund,NA,2022-04-19 23:10:18,-28.55,16.4333,71.35,35,1,0.63
583,Koping,SE,2022-04-19 23:10:18,59.514,15.9926,39.88,77,1,3.58
584,Namibe,AO,2022-04-19 23:10:19,-15.1961,12.1522,75.51,79,100,2.28
